name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,cluster,pca_x,pca_y,mood
It's Only Rock 'N' Roll (But I Like It) - Live,Steel Wheels Live,0.0492,0.372,0.985,0.00217,0.809,-4.506,0.135,139.787,0.433,16,3,2.396219260733352,0.1100947899300077,Mixed
Brown Sugar - Live,Steel Wheels Live,0.00663,0.351,0.977,0.113,0.996,-4.315,0.104,141.44,0.234,16,3,2.7524281177121175,-0.2280220911799467,Mixed
(I Can't Get No) Satisfaction - Live,Steel Wheels Live,0.00303,0.203,0.978,0.0138,0.979,-4.437,0.113,149.338,0.209,17,3,3.2944389602333124,-0.6319370128716438,Mixed
Jumpin’ Jack Flash - Live,Steel Wheels Live,0.00527,0.157,0.977,0.562,0.961,-4.198,0.107,141.473,0.228,17,3,3.3532977519745546,-0.41570240019540905,Mixed
Dancing With Mr D - 2020,Goats Head Soup (Deluxe),0.208,0.63,0.876,0.142,0.107,-4.346,0.0309,106.044,0.944,28,2,-1.3226009833599888,2.1452541520945436,Happy
100 Years Ago - 2020,Goats Head Soup (Deluxe),0.151,0.398,0.804,0.173,0.217,-5.255,0.0455,124.305,0.687,30,2,-0.2214926134114595,0.8652411013821732,Happy
Coming Down Again - 2020,Goats Head Soup (Deluxe),0.76,0.483,0.397,0.519,0.111,-8.76,0.0308,71.902,0.384,25,0,-2.5929615507056463,-2.16442398083212,Chill
Doo Doo Doo Doo Doo (Heartbreaker) - 2020,Goats Head Soup (Deluxe),0.00794,0.461,0.726,0.427,0.473,-5.138,0.0285,111.117,0.522,35,2,-0.20915311672525877,0.8238902724331826,Mixed
Angie - 2020,Goats Head Soup (Deluxe),0.171,0.441,0.488,2.24e-05,0.112,-6.404,0.0307,136.956,0.397,42,0,-1.2292640688196228,-0.4250484372016198,Mixed
Silver Train - 2020,Goats Head Soup (Deluxe),0.138,0.425,0.919,0.793,0.566,-2.684,0.0365,147.821,0.883,24,1,0.7409805443486708,2.17320971167655,Happy
Hide Your Love - 2020,Goats Head Soup (Deluxe),0.691,0.537,0.707,0.785,0.132,-4.873,0.0291,110.06,0.771,24,1,-1.5749910163837302,0.414958439630133,Happy
Winter - 2020,Goats Head Soup (Deluxe),0.155,0.393,0.597,0.403,0.285,-6.395,0.0307,74.941,0.516,28,0,-1.016834289558921,-0.2006036594013098,Mixed
Can You Hear The Music - 2020,Goats Head Soup (Deluxe),0.155,0.333,0.622,0.00016,0.234,-7.039,0.0281,73.157,0.467,23,0,-0.8838122390890379,-0.6923113943038972,Mixed
Star Star - 2020,Goats Head Soup (Deluxe),0.121,0.575,0.949,0.453,0.144,-4.432,0.0542,142.253,0.783,27,2,-0.2182199912315863,2.0494687882977445,Happy
Scarlet,Goats Head Soup (Deluxe),0.0431,0.482,0.948,0.369,0.252,-3.389,0.179,172.674,0.644,37,2,1.5707925620655445,1.4800602196606134,Happy
All The Rage,Goats Head Soup (Deluxe),0.0176,0.544,0.876,0.665,0.063,-4.33,0.0362,133.026,0.907,31,1,-0.6753921308906066,2.5534751987047275,Happy
Criss Cross,Goats Head Soup (Deluxe),0.0145,0.555,0.94,0.628,0.057,-4.232,0.0762,131.951,0.668,25,1,0.06010560644826546,1.891611731328651,Happy
100 Years Ago - Piano Demo,Goats Head Soup (Deluxe),0.935,0.554,0.413,0.000994,0.145,-7.8,0.0276,105.219,0.414,25,0,-2.5952853327015486,-2.239248755493752,Chill
Dancing With Mr D - Instrumental,Goats Head Soup (Deluxe),0.106,0.479,0.865,0.947,0.0542,-5.182,0.0483,113.555,0.801,21,1,-0.5149293617281344,1.7403689743467619,Happy
Heartbreaker - Instrumental,Goats Head Soup (Deluxe),0.447,0.363,0.759,0.888,0.153,-8.022,0.0297,105.236,0.105,26,1,-0.3807936583579406,-1.381543788951219,Mixed
Hide Your Love - Alternate Mix,Goats Head Soup (Deluxe),0.173,0.441,0.823,0.75,0.244,-5.4,0.053,108.276,0.689,21,1,-0.23811826720230847,0.9706056046945475,Happy
Dancing With Mr D,Goats Head Soup (Deluxe),0.522,0.661,0.938,0.104,0.0497,-4.393,0.0343,105.758,0.964,19,2,-1.5071239836894188,1.6654149155490354,Happy
Doo Doo Doo Doo Doo (Heartbreaker),Goats Head Soup (Deluxe),0.265,0.468,0.828,0.0972,0.227,-5.887,0.0411,110.044,0.686,32,2,-0.6830603894769,0.7395090614036294,Happy
Silver Train,Goats Head Soup (Deluxe),0.259,0.467,0.903,0.0553,0.492,-5.159,0.0369,147.406,0.869,18,2,0.10390947278965201,1.2614520523744754,Happy
Scarlet - The War On Drugs Remix,Goats Head Soup (Deluxe),0.00953,0.563,0.803,0.00656,0.101,-8.232,0.0652,169.997,0.53,24,2,-0.39923113048515513,0.5879809566991864,Mixed
Scarlet - The Killers & Jacques Lu Cont Remix,Goats Head Soup (Deluxe),0.00859,0.471,0.891,0.0434,0.112,-9.463,0.0385,174.067,0.612,32,2,-0.3670802431635958,0.8754718442111479,Happy
"Brown Sugar - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0169,0.337,0.916,0.00437,0.969,-4.93,0.056,139.64,0.654,21,3,1.638741121991406,0.7565508114212756,Happy
"Gimme Shelter - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0282,0.331,0.918,0.00548,0.464,-5.602,0.0432,131.647,0.613,22,2,0.8107985158575371,0.7405431015759203,Happy
"Happy - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0314,0.353,0.955,0.0014,0.952,-3.751,0.0568,143.025,0.685,20,3,1.7994973778930974,1.0764849390447964,Happy
"Tumbling Dice - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.315,0.4,0.897,0.000418,0.588,-4.685,0.0582,115.635,0.758,20,2,0.4415025746249265,0.6188282369490373,Happy
"Star Star - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0967,0.455,0.961,0.00236,0.978,-4.345,0.0777,149.063,0.804,20,3,1.4884024362337647,1.3169950170094145,Happy
"Dancing With Mr D - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0759,0.489,0.919,0.000174,0.309,-4.325,0.035,111.848,0.826,19,2,-0.1578656059168907,1.654796871251767,Happy
"Doo Doo Doo Doo Doo (Heartbreaker) - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0765,0.319,0.925,0.000558,0.932,-5.584,0.088,125.335,0.532,20,3,1.814616581343232,0.08235816227786731,Mixed
"Angie - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.444,0.374,0.784,6.83e-05,0.131,-6.621,0.0832,134.467,0.347,22,0,0.0886278810144273,-1.0671333323224261,Mixed
"You Can't Always Get What You Want - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.115,0.364,0.929,0.00893,0.745,-4.521,0.142,141.693,0.509,23,3,2.0622269339879598,0.13838232816143667,Mixed
"Midnight Rambler - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0533,0.251,0.871,0.0835,0.59,-4.472,0.0579,167.464,0.562,20,3,1.6629648406156625,0.44869624144086734,Mixed
"Honky Tonk Women - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.00948,0.343,0.974,0.00178,0.748,-3.69,0.0638,122.223,0.81,19,2,1.4044392077083796,1.4276703757922797,Happy
"All Down The Line - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.00154,0.239,0.963,0.47,0.795,-4.126,0.0552,83.126,0.664,17,3,1.5659177998947704,0.8783241728038302,Happy
"Rip This Joint - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.0387,0.383,0.954,0.00294,0.401,-3.659,0.0734,108.597,0.689,16,2,0.9049287238316939,1.113166678049017,Happy
"Jumpin' Jack Flash - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),0.00122,0.331,0.959,0.237,0.815,-4.186,0.0535,76.715,0.522,18,3,1.3729232708555927,0.600762940150133,Mixed
"Street Fighting Man - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),4.03e-05,0.104,0.953,0.197,0.971,-3.149,0.0655,157.186,0.486,17,3,3.0872136120211997,0.2497096966563485,Mixed
(I Can't Get No) Satisfaction - Live,Bridges To Buenos Aires (Live),0.0215,0.294,0.986,0.0503,0.588,-5.094,0.206,142.591,0.0918,24,3,3.1499729024216987,-0.9674202101281267,Mixed
Let's Spend The Night Together - Live,Bridges To Buenos Aires (Live),0.108,0.487,0.983,3.01e-05,0.944,-4.454,0.251,143.53,0.287,24,3,3.1469445395891635,-0.4781044288182722,Mixed
Flip The Switch - Live,Bridges To Buenos Aires (Live),0.0827,0.335,0.972,0.00372,0.931,-4.931,0.208,152.321,0.337,19,3,3.2587000684427534,-0.5873800299494359,Mixed
Gimme Shelter - Live,Bridges To Buenos Aires (Live),0.0997,0.438,0.957,0.00554,0.774,-5.064,0.135,119.245,0.272,25,3,1.9256667443025095,-0.28749961151756825,Mixed
Sister Morphine - Live,Bridges To Buenos Aires (Live),0.105,0.246,0.913,0.000478,0.969,-5.153,0.0921,80.371,0.332,19,3,2.0042009543489474,-0.7295349547153153,Mixed
It's Only Rock 'N' Roll (But I Like It) - Live,Bridges To Buenos Aires (Live),0.0782,0.366,0.981,0.00269,0.853,-4.416,0.174,142.269,0.368,20,3,2.787041269099835,-0.20856186339471253,Mixed
Saint Of Me - Live,Bridges To Buenos Aires (Live),0.123,0.363,0.953,0.00102,0.908,-4.687,0.143,125.673,0.2,21,3,2.5587247432793623,-0.7352271908818897,Mixed
Out Of Control - Live,Bridges To Buenos Aires (Live),0.182,0.311,0.905,0.0001,0.948,-5.523,0.116,119.406,0.35,22,3,2.0787553949243724,-0.7083729778361143,Mixed
Miss You - Live,Bridges To Buenos Aires (Live),0.113,0.477,0.933,0.0107,0.956,-4.95,0.22,119.985,0.396,22,3,2.501069247780449,-0.38396862816235117,Mixed
Like A Rolling Stone - Live,Bridges To Buenos Aires (Live),0.106,0.303,0.955,0.000564,0.906,-4.232,0.188,107.591,0.307,23,3,2.8604789284648215,-0.680124239751041,Mixed
Thief In The Night - Live,Bridges To Buenos Aires (Live),0.109,0.453,0.817,3.73e-05,0.93,-5.283,0.0307,93.726,0.671,17,2,0.37692718892527133,0.534012513857846,Happy
Wanna Hold You - Live,Bridges To Buenos Aires (Live),0.0743,0.188,0.957,0.00234,0.965,-4.337,0.21,144.547,0.385,15,3,3.716269965828071,-0.8005967494687062,Mixed
Little Queenie - Live,Bridges To Buenos Aires (Live),0.0904,0.388,0.987,0.0411,0.988,-3.972,0.255,144.367,0.246,17,3,3.726015581972061,-0.7861030362159149,Mixed
When The Whip Comes Down - Live,Bridges To Buenos Aires (Live),0.0804,0.288,0.975,0.00139,0.955,-4.254,0.215,147.703,0.237,14,3,3.6921579949592624,-0.9468960663629379,Mixed
You Got Me Rocking - Live,Bridges To Buenos Aires (Live),0.0199,0.342,0.976,0.00863,0.967,-3.456,0.195,137.945,0.141,17,3,3.554199632539857,-0.7588086829974441,Mixed
Sympathy For The Devil - Live,Bridges To Buenos Aires (Live),0.24,0.583,0.982,0.000667,0.973,-4.429,0.166,109.012,0.384,22,3,1.8291696677473188,-0.08802531192657946,Mixed
Tumbling Dice - Live,Bridges To Buenos Aires (Live),0.108,0.409,0.96,0.00133,0.947,-3.806,0.138,109.091,0.359,20,3,2.2767593946435802,-0.13797494712978306,Mixed
Honky Tonk Women - Live,Bridges To Buenos Aires (Live),0.139,0.456,0.969,0.000766,0.925,-3.582,0.0961,112.632,0.499,17,3,1.7256936852060278,0.42382551413188735,Mixed
Start Me Up - Live,Bridges To Buenos Aires (Live),0.102,0.42,0.979,0.0198,0.943,-4.133,0.116,123.541,0.462,19,3,2.094982801565551,0.25942731055595025,Mixed
Jumpin’ Jack Flash - Live,Bridges To Buenos Aires (Live),0.123,0.274,0.982,0.0135,0.904,-4.032,0.157,129.367,0.154,21,3,3.1482415949826685,-0.9143813968609747,Mixed
You Can't Always Get What You Want - Live,Bridges To Buenos Aires (Live),0.172,0.204,0.942,0.0165,0.904,-4.185,0.141,76.782,0.358,18,3,2.4898056682985534,-0.8615012228464706,Mixed
Brown Sugar - Live,Bridges To Buenos Aires (Live),0.0861,0.344,0.978,0.0228,0.275,-3.888,0.123,135.341,0.17,17,3,1.989121826427614,-0.3691428677643234,Mixed
(I Can't Get No) Satisfaction - Live,Bridges To Bremen (Live),0.0377,0.331,0.973,0.0118,0.967,-4.344,0.121,139.314,0.3,20,3,2.7255813158932995,-0.21921935265508447,Mixed
Let's Spend The Night Together - Live,Bridges To Bremen (Live),0.196,0.446,0.957,0.0,0.683,-5.113,0.244,140.87,0.397,19,3,2.574689952129502,-0.5686457530696813,Mixed
Flip The Switch - Live,Bridges To Bremen (Live),0.0868,0.369,0.977,0.000621,0.967,-4.552,0.306,148.352,0.387,17,3,3.905008823563119,-0.7631799716350611,Mixed
Gimme Shelter - Live,Bridges To Bremen (Live),0.216,0.405,0.955,0.014,0.74,-4.029,0.0881,121.535,0.327,24,3,1.6292685343501614,-0.1169986455169007,Mixed
Anybody Seen My Baby? - Live,Bridges To Bremen (Live),0.248,0.482,0.843,0.000103,0.69,-5.762,0.0772,112.06,0.429,24,3,0.5648133482543929,-0.2192484978715465,Mixed
Paint It Black - Live,Bridges To Bremen (Live),0.0124,0.225,0.965,0.0,0.969,-4.575,0.0905,147.127,0.263,23,3,2.8633434669042668,-0.35367054538583953,Mixed
Saint Of Me - Live,Bridges To Bremen (Live),0.323,0.279,0.967,0.0067,0.836,-4.809,0.28,129.096,0.168,18,3,3.6659187904897466,-1.8658311535317793,Mixed
Out Of Control - Live,Bridges To Bremen (Live),0.254,0.302,0.817,0.00273,0.975,-5.634,0.104,119.018,0.358,21,3,1.7626519095351434,-1.026029486367087,Mixed
Memory Motel - Live,Bridges To Bremen (Live),0.522,0.301,0.732,1.06e-06,0.685,-6.627,0.0654,172.76,0.383,23,3,0.9292598023555231,-1.3851760324324638,Mixed
Miss You - Live,Bridges To Bremen (Live),0.18,0.429,0.919,4.07e-06,0.796,-4.904,0.182,116.807,0.31,21,3,2.1603881348697076,-0.6738042253159588,Mixed
Thief In The Night - Live,Bridges To Bremen (Live),0.285,0.358,0.798,0.0,0.914,-5.706,0.053,95.254,0.472,12,3,0.8448107836629674,-0.7196381724165213,Mixed
Wanna Hold You - Live,Bridges To Bremen (Live),0.192,0.263,0.895,0.000256,0.966,-3.409,0.0601,140.363,0.544,14,3,2.066605388844181,0.05300491271918094,Mixed
It's Only Rock 'N' Roll (But I Like It) - Live,Bridges To Bremen (Live),0.49,0.439,0.982,0.00958,0.835,-4.034,0.144,141.422,0.416,15,3,2.0394317795599908,-0.6022451050550568,Mixed
You Got Me Rocking - Live,Bridges To Bremen (Live),0.232,0.383,0.953,0.0349,0.53,-3.68,0.17,136.241,0.283,13,3,2.3084993802594047,-0.6176244693061692,Mixed
Like A Rolling Stone - Live,Bridges To Bremen (Live),0.242,0.355,0.945,0.00401,0.969,-3.504,0.13,110.178,0.318,19,3,2.362958136371321,-0.5753507171733114,Mixed
Sympathy For The Devil - Live,Bridges To Bremen (Live),0.29,0.582,0.973,2.72e-06,0.893,-4.771,0.124,108.996,0.357,20,3,1.3700467905185791,-0.16007059838889265,Mixed
Tumbling Dice - Live,Bridges To Bremen (Live),0.17,0.39,0.956,0.000126,0.968,-3.449,0.0839,109.49,0.486,14,3,1.8648556010029262,0.17112805706088727,Mixed
Honky Tonk Women - Live,Bridges To Bremen (Live),0.0771,0.462,0.911,6.43e-05,0.872,-3.932,0.0888,110.192,0.596,15,3,1.3423227280234271,0.6230738878676964,Mixed
Start Me Up - Live,Bridges To Bremen (Live),0.241,0.419,0.945,0.0476,0.97,-3.609,0.0741,119.245,0.564,16,3,1.579171759002387,0.354363769384572,Mixed
Jumpin’ Jack Flash - Live,Bridges To Bremen (Live),0.14,0.299,0.959,0.122,0.935,-3.51,0.119,126.374,0.338,16,3,2.65503970485917,-0.3248951214455271,Mixed
You Can't Always Get What You Want - Live,Bridges To Bremen (Live),0.438,0.242,0.865,0.00409,0.976,-4.04,0.0744,78.828,0.369,18,3,1.603398280818442,-1.1695905997220981,Mixed
Brown Sugar - Live,Bridges To Bremen (Live),0.198,0.362,0.965,0.0,0.76,-2.958,0.0744,131.353,0.322,14,3,2.017582174601281,-0.1014390056856192,Mixed
Living In A Ghost Town,Honk (Deluxe),0.0148,0.679,0.697,0.0119,0.124,-5.369,0.0454,110.558,0.776,41,2,-1.660123232639012,1.7430190349894612,Happy
Start Me Up,Honk (Deluxe),0.0434,0.632,0.918,0.112,0.0812,-4.717,0.037,122.412,0.971,42,2,-1.1669618991615278,2.7799420566655,Happy
Doom And Gloom,Honk (Deluxe),0.000596,0.611,0.837,0.0169,0.173,-4.558,0.0328,131.599,0.783,49,2,-0.9588797853052835,2.268524154000493,Happy
Brown Sugar - 2009 Remaster,Honk (Deluxe),0.234,0.633,0.933,0.000161,0.072,-3.572,0.0349,128.588,0.965,26,2,-0.9836470127320726,2.3462606866876428,Happy
Beast Of Burden,Honk (Deluxe),0.454,0.781,0.844,0.00368,0.0518,-4.754,0.0305,100.709,0.902,42,2,-2.296929258672826,1.9226043605771121,Party
Wild Horses - 2009 Mix,Honk (Deluxe),0.707,0.435,0.392,0.00906,0.069,-6.501,0.0256,136.884,0.169,32,0,-1.6267325641519972,-2.321575147454685,Chill
Angie,Honk (Deluxe),0.687,0.434,0.546,0.000192,0.109,-6.099,0.0294,134.302,0.398,27,0,-1.3314230015897435,-1.43984656970381,Mixed
Miss You,Honk (Deluxe),0.397,0.794,0.71,0.0141,0.179,-4.741,0.039,109.685,0.829,46,2,-2.2827084569463048,1.5930442482666927,Party
Rocks Off,Honk (Deluxe),0.0635,0.487,0.94,0.13,0.161,-4.4,0.0429,141.558,0.92,24,2,-0.1496374906712938,2.1572270693972735,Happy
Don't Stop,Honk (Deluxe),0.00908,0.474,0.857,0.00278,0.193,-5.36,0.0356,127.003,0.727,44,2,-0.4865144438776337,1.668033519332245,Happy
Tumbling Dice,Honk (Deluxe),0.455,0.617,0.905,0.578,0.289,-4.585,0.0351,110.957,0.787,41,1,-1.0425937608558897,1.619559592846069,Happy
Ride 'Em On Down,Honk (Deluxe),0.134,0.508,0.943,0.00852,0.337,-4.57,0.0926,115.905,0.755,22,2,0.3091348586211342,1.2623547265397104,Happy
Rain Fall Down,Honk (Deluxe),0.00188,0.657,0.844,0.00548,0.0638,-6.597,0.0559,98.016,0.528,28,2,-1.0639144419178352,1.026994181744105,Mixed
Love Is Strong,Honk (Deluxe),0.0142,0.526,0.851,0.251,0.111,-5.128,0.0458,110.104,0.499,25,2,-0.3375154244504069,0.9901744170455995,Mixed
Mixed Emotions,Honk (Deluxe),0.0934,0.489,0.956,0.000524,0.822,-3.989,0.0429,137.074,0.827,24,2,0.8147002610034292,1.6945014745958047,Happy
Doo Doo Doo Doo Doo (Heartbreaker),Honk (Deluxe),0.0583,0.435,0.788,0.378,0.12,-5.72,0.0332,111.292,0.583,23,2,-0.46546907108742025,0.7850711586615204,Mixed
It's Only Rock'n'Roll (But I Like It),Honk (Deluxe),0.431,0.617,0.96,0.00109,0.138,-3.971,0.0518,128.396,0.786,28,2,-0.6834597827153797,1.4609106350568484,Happy
Emotional Rescue,Honk (Deluxe),0.121,0.679,0.627,0.0704,0.0379,-5.297,0.0594,113.393,0.785,28,2,-1.7807467464041669,1.2392376517972865,Happy
Waiting On A Friend,Honk (Deluxe),0.158,0.605,0.776,0.0191,0.33,-6.275,0.0282,116.92,0.904,27,2,-1.2941207946359858,1.5109359637564044,Happy
Just Your Fool,Honk (Deluxe),0.303,0.533,0.898,0.327,0.233,-4.465,0.0586,116.193,0.818,22,2,-0.4195287347499971,1.365378553504901,Happy
Dancing With Mr. D,Honk (Deluxe),0.523,0.56,0.9,0.733,0.22,-5.121,0.0352,106.11,0.89,28,1,-1.1098930914628846,1.433282542348754,Happy
Streets Of Love,Honk (Deluxe),0.0438,0.438,0.558,5.41e-06,0.604,-6.479,0.031,80.602,0.225,38,0,-0.5156984080702456,-0.8270196028755087,Mixed
Fool To Cry,Honk (Deluxe),0.9,0.384,0.448,0.0561,0.114,-7.397,0.043,135.128,0.27,27,0,-1.4873074091010707,-2.6657122471578245,Chill
Harlem Shuffle,Honk (Deluxe),0.102,0.741,0.943,0.0561,0.18,-3.682,0.0696,121.752,0.746,26,2,-0.5974153881001678,2.1171470352458,Party
Bitch - 2009 Mix,Honk (Deluxe),0.232,0.656,0.973,0.19,0.137,-3.479,0.0367,135.903,0.974,19,2,-0.7191976505963682,2.4854770855278545,Happy
Hot Stuff,Honk (Deluxe),0.283,0.784,0.827,0.000599,0.0585,-5.384,0.0582,100.1,0.866,22,2,-1.857649345273999,1.6303184558648756,Party
Respectable,Honk (Deluxe),0.0594,0.452,0.985,0.81,0.0674,-3.588,0.0532,152.156,0.903,19,1,0.32044005037882667,2.484663995599751,Happy
Undercover (Of The Night),Honk (Deluxe),0.0259,0.603,0.968,0.00772,0.375,-5.021,0.178,122.732,0.375,23,3,1.2602129688802106,0.40861458912315546,Mixed
Hate To See You Go,Honk (Deluxe),0.372,0.443,0.825,0.497,0.143,-5.216,0.118,184.656,0.378,17,3,0.9051178552982952,-0.32208618841906506,Mixed
Out Of Control,Honk (Deluxe),0.328,0.743,0.562,0.0532,0.278,-7.876,0.0422,122.217,0.684,19,4,-2.1565694089520764,0.12188839770653614,Happy
Rock And A Hard Place,Honk (Deluxe),0.00842,0.596,0.96,0.000115,0.1,-4.155,0.0493,129.066,0.836,20,2,-0.3547663081040034,2.200981187825552,Happy
Happy,Honk (Deluxe),0.328,0.552,0.894,0.938,0.515,-3.835,0.0292,131.71,0.968,32,1,-0.37778132003849657,2.262455081030899,Happy
Out Of Tears,Honk (Deluxe),0.376,0.393,0.448,0.00101,0.13,-7.887,0.0291,145.465,0.145,18,0,-0.9447865686462498,-2.1378269164407544,Mixed
Rough Justice,Honk (Deluxe),0.00405,0.412,0.869,6.9e-05,0.197,-4.179,0.0581,137.948,0.599,19,2,0.49437479723278344,0.99288368365193,Mixed
You Got Me Rocking,Honk (Deluxe),0.00133,0.494,0.781,0.0444,0.305,-4.527,0.0385,126.163,0.658,23,2,-0.19667445107771406,1.1570551098124269,Happy
Saint Of Me,Honk (Deluxe),0.00465,0.678,0.912,0.0365,0.0903,-5.776,0.0503,121.504,0.481,21,2,-0.5748437732563871,1.1876183223073706,Mixed
One More Shot,Honk (Deluxe),0.000158,0.568,0.938,0.664,0.0579,-4.737,0.0361,122.804,0.684,24,1,-0.39691873999850197,2.04117895512202,Happy
"Get Off Of My Cloud - Live At Principality Stadium, Cardiff",Honk (Deluxe),0.0521,0.415,0.949,0.000855,0.7,-4.453,0.0624,127.167,0.719,20,2,1.0638156486890735,1.1600228930917678,Happy
"Dancing With Mr. D - Live At The Gelredome, Arnhem",Honk (Deluxe),0.00226,0.463,0.86,0.00502,0.697,-5.475,0.0359,106.678,0.666,17,2,0.3574920804301326,0.8948272483422239,Happy
"Beast Of Burden - Live At Arrowhead Stadium, Kansas",Honk (Deluxe),0.436,0.584,0.84,0.000419,0.463,-5.385,0.0286,112.308,0.785,0,4,-0.6683768442487311,0.46418672808542855,Happy
"She's A Rainbow - Live At U Arena, Paris",Honk (Deluxe),0.154,0.437,0.793,4.88e-05,0.92,-5.255,0.0299,102.988,0.414,24,3,0.6068249396998413,-0.13207831765521788,Mixed
Wild Horses - Live At London Stadium,Honk (Deluxe),0.23,0.425,0.734,2.77e-05,0.627,-4.226,0.0318,80.472,0.34,35,2,0.010918980777013344,-0.27899141493590096,Mixed
"Let's Spend The Night Together - Live At Old Trafford Stadium, Manchester / 5.6.18",Honk (Deluxe),0.0597,0.416,0.908,6.66e-05,0.893,-4.29,0.0587,132.43,0.461,19,3,1.53022384296716,0.3948092903594829,Mixed
"Dead Flowers - Live At Wells Fargo Center, Philadelphia",Honk (Deluxe),0.313,0.476,0.98,8.1e-06,0.914,-3.714,0.0731,132.913,0.634,23,3,1.3043088303485297,0.7098060161325134,Happy
"Shine A Light - Live At ArenA, Amsterdam",Honk (Deluxe),0.175,0.383,0.72,0.0595,0.845,-5.925,0.0303,80.884,0.581,19,2,0.09607462617135613,-0.19886986314413235,Mixed
Under My Thumb - Live At London Stadium,Honk (Deluxe),0.27,0.634,0.887,0.00462,0.605,-5.286,0.0324,124.832,0.85,22,2,-0.5298041290169129,1.4439937393211055,Happy
